Created as New Dataset,3.1 Jute, burlap
cm-1,%T
2857.00,95.60
2856.00,95.57
2855.00,95.55
2854.00,95.54
2853.00,95.52
2852.00,95.52
2851.00,95.54
2850.00,95.58
2849.00,95.66
2848.00,95.76
2847.00,95.86
2846.00,95.95
2845.00,96.03
2844.00,96.11
2843.00,96.19
2842.00,96.27
2841.00,96.36
2840.00,96.44
2839.00,96.51
2838.00,96.58
2837.00,96.63
2836.00,96.69
2835.00,96.74
2834.00,96.78
2833.00,96.82
2832.00,96.85
2831.00,96.89
2830.00,96.94
2829.00,96.99
2828.00,97.04
2827.00,97.08
2826.00,97.10
2825.00,97.13
2824.00,97.16
2823.00,97.19
2822.00,97.23
2821.00,97.26
2820.00,97.28
2819.00,97.30
2818.00,97.33
2817.00,97.36
2816.00,97.38
2815.00,97.41
2814.00,97.43
2813.00,97.44
2812.00,97.44
2811.00,97.45
2810.00,97.46
2809.00,97.48
2808.00,97.50
2807.00,97.53
2806.00,97.56
2805.00,97.57
2804.00,97.57
2803.00,97.56
2802.00,97.57
2801.00,97.58
2800.00,97.61
2799.00,97.63
2798.00,97.65
2797.00,97.66
2796.00,97.66
2795.00,97.66
2794.00,97.66
2793.00,97.68
2792.00,97.70
2791.00,97.72
2790.00,97.73
2789.00,97.74
2788.00,97.75
2787.00,97.75
2786.00,97.75
2785.00,97.74
2784.00,97.74
2783.00,97.75
2782.00,97.76
2781.00,97.77
2780.00,97.78
2779.00,97.79
2778.00,97.79
2777.00,97.80
2776.00,97.81
2775.00,97.83
2774.00,97.84
2773.00,97.84
2772.00,97.84
2771.00,97.84
2770.00,97.86
2769.00,97.88
2768.00,97.89
2767.00,97.89
2766.00,97.89
2765.00,97.89
2764.00,97.89
2763.00,97.89
2762.00,97.89
2761.00,97.89
2760.00,97.89
2759.00,97.90
2758.00,97.91
2757.00,97.91
2756.00,97.91
2755.00,97.91
2754.00,97.90
2753.00,97.91
2752.00,97.92
2751.00,97.93
2750.00,97.93
2749.00,97.91
2748.00,97.89
2747.00,97.89
2746.00,97.91
2745.00,97.92
2744.00,97.94
2743.00,97.94
2742.00,97.94
2741.00,97.93
2740.00,97.93
2739.00,97.93
2738.00,97.93
2737.00,97.93
2736.00,97.93
2735.00,97.93
2734.00,97.93
2733.00,97.93
2732.00,97.93
2731.00,97.93
2730.00,97.93
2729.00,97.94
2728.00,97.96
2727.00,97.99
2726.00,98.00
2725.00,98.00
2724.00,97.98
2723.00,97.95
2722.00,97.95
2721.00,97.96
2720.00,97.99
2719.00,98.01
2718.00,98.04
2717.00,98.04
2716.00,98.05
2715.00,98.04
2714.00,98.03
2713.00,98.02
2712.00,98.03
2711.00,98.05
2710.00,98.07
2709.00,98.08
2708.00,98.08
2707.00,98.08
2706.00,98.08
2705.00,98.09
2704.00,98.09
2703.00,98.10
2702.00,98.10
2701.00,98.09
2700.00,98.09
2699.00,98.08
2698.00,98.09
2697.00,98.10
2696.00,98.12
2695.00,98.13
2694.00,98.14
2693.00,98.14
2692.00,98.14
2691.00,98.13
2690.00,98.13
2689.00,98.13
2688.00,98.13
2687.00,98.14
2686.00,98.15
2685.00,98.16
2684.00,98.16
2683.00,98.16
2682.00,98.16
2681.00,98.16
2680.00,98.16
2679.00,98.15
2678.00,98.16
2677.00,98.17
2676.00,98.19
2675.00,98.20
2674.00,98.20
2673.00,98.20
2672.00,98.19
2671.00,98.19
2670.00,98.20
2669.00,98.20
2668.00,98.19
2667.00,98.18
2666.00,98.16
2665.00,98.15
2664.00,98.16
2663.00,98.16
2662.00,98.17
2661.00,98.18
2660.00,98.19
2659.00,98.19
2658.00,98.19
2657.00,98.17
2656.00,98.16
2655.00,98.15
2654.00,98.14
2653.00,98.14
2652.00,98.14
2651.00,98.14
2650.00,98.13
2649.00,98.12
2648.00,98.11
2647.00,98.11
2646.00,98.11
2645.00,98.12
2644.00,98.12
2643.00,98.12
2642.00,98.12
2641.00,98.11
2640.00,98.10
2639.00,98.09
2638.00,98.09
2637.00,98.08
2636.00,98.08
2635.00,98.08
2634.00,98.08
2633.00,98.09
2632.00,98.10
2631.00,98.10
2630.00,98.08
2629.00,98.05
2628.00,98.03
2627.00,98.01
2626.00,98.00
2625.00,98.00
2624.00,98.00
2623.00,98.02
2622.00,98.03
2621.00,98.04
2620.00,98.03
2619.00,98.04
2618.00,98.04
2617.00,98.05
2616.00,98.05
2615.00,98.04
2614.00,98.04
2613.00,98.04
2612.00,98.05
2611.00,98.07
2610.00,98.07
2609.00,98.07
2608.00,98.06
2607.00,98.05
2606.00,98.04
2605.00,98.03
2604.00,98.02
2603.00,98.01
2602.00,98.00
2601.00,98.00
2600.00,98.00
2599.00,98.00
2598.00,98.00
2597.00,98.00
2596.00,98.00
2595.00,97.99
2594.00,97.98
2593.00,97.99
2592.00,98.00
2591.00,98.01
2590.00,98.03
2589.00,98.03
2588.00,98.03
2587.00,98.03
2586.00,98.02
2585.00,98.01
2584.00,97.99
2583.00,97.97
2582.00,97.95
2581.00,97.94
2580.00,97.92
2579.00,97.92
2578.00,97.91
2577.00,97.92
2576.00,97.93
2575.00,97.95
2574.00,97.97
2573.00,97.97
2572.00,97.98
2571.00,97.98
2570.00,97.99
2569.00,97.99
2568.00,97.99
2567.00,97.98
2566.00,97.98
2565.00,97.99
2564.00,97.99
2563.00,97.99
2562.00,97.99
2561.00,97.98
2560.00,97.97
2559.00,97.94
2558.00,97.93
2557.00,97.93
2556.00,97.95
2555.00,97.97
2554.00,97.98
2553.00,97.97
2552.00,97.96
2551.00,97.95
2550.00,97.95
2549.00,97.95
2548.00,97.95
2547.00,97.96
2546.00,97.96
2545.00,97.95
2544.00,97.93
2543.00,97.92
2542.00,97.92
2541.00,97.93
2540.00,97.93
2539.00,97.93
2538.00,97.91
2537.00,97.90
2536.00,97.92
2535.00,97.96
2534.00,97.99
2533.00,98.02
2532.00,98.02
2531.00,98.00
2530.00,97.97
2529.00,97.94
2528.00,97.93
2527.00,97.94
2526.00,97.96
2525.00,97.98
2524.00,98.00
2523.00,98.01
2522.00,98.00
2521.00,97.99
2520.00,97.98
2519.00,97.97
2518.00,97.97
2517.00,97.96
2516.00,97.96
2515.00,97.97
2514.00,97.98
2513.00,97.98
2512.00,97.98
2511.00,97.96
2510.00,97.95
2509.00,97.95
2508.00,97.96
2507.00,97.98
2506.00,98.00
2505.00,98.02
2504.00,98.02
2503.00,98.02
2502.00,98.01
2501.00,98.02
2500.00,98.04
2499.00,98.08
2498.00,98.10
2497.00,98.12
2496.00,98.11
2495.00,98.09
2494.00,98.08
2493.00,98.06
2492.00,98.04
2491.00,98.03
2490.00,98.02
2489.00,98.02
2488.00,98.02
2487.00,98.03
2486.00,98.03
2485.00,98.03
2484.00,98.04
2483.00,98.05
2482.00,98.07
2481.00,98.08
2480.00,98.09
2479.00,98.09
2478.00,98.09
2477.00,98.08
2476.00,98.06
2475.00,98.04
2474.00,98.02
2473.00,98.01
2472.00,98.01
2471.00,98.02
2470.00,98.02
2469.00,98.03
